BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-cris-sapi,cust-account-cris-sapi,master,6/12/2023,0,1,130,2,1,4,1,5,1.30%,899,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2275,19,mule=2275,0,,,17,0,0,No,,0,,,,0,0,11,53,,OK,3407,88,0,0,,,0,0,0,,0,,0,0,0,0,50,38,3,,,,,0,,131,0,131,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,10,11,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-cris-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-css-sapi,cust-account-css-sapi,master,6/7/2023,0,3,531,0,1,5,1,1,1.20%,3987,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,10861,80,mule=10861,0,,,104,0,0,No,,0,,,,2,0,39,210,,OK,18491,189,1,0,,,0,0,0,,0,,1,0,0,0,182,143,20,,,,,0,,534,0,534,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,1,36,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-css-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-cust-account-ods-sapi,cust-account-ods-sapi,master,4/20/2023,110,56,431,3,3,4,1,5,2.20%,5666,,0.00%,0,,,,,,,,,,,,,8641,15,api=4827;mule=3814,0,,,179,,,No,,0,,,,0,0,12,45,,OK,9541,179,0,0,,,,,0,,0,,0,,0,0,369,23,828,,,,,0,,597,0,597,9,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,1650,,Yes,9,,,0,,4,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-cust-account-ods-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-ods-sapi,cust-account-ods-sapi,master,6/8/2023,0,1,98,2,1,4,1,5,0.60%,671,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3565,15,mule=3565,0,,,14,0,0,No,,0,,,,0,0,12,45,,OK,4837,83,0,0,,,0,0,0,,0,,0,0,0,0,36,23,3,,,,,0,,99,0,99,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,9,,,0,1,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-ods-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-acct-mgmt-papi,cust-acct-mgmt-papi,master,6/13/2023,0,3,1500,0,1,5,1,1,2.10%,10491,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,16503,245,mule=16503,0,,,239,0,0,No,,0,,,,2,0,72,700,,OK,21557,245,0,0,,,0,0,0,,0,,0,0,0,0,437,366,20,,,,,0,,1503,0,1503,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,3,125,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-acct-mgmt-papi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:cust-acct-mgmt-papi,cust-acct-mgmt-papi,develop,5/18/2023,0,31,1470,2,1,4,1,5,2.10%,10371,41.00%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,16498,245,mule=16498,0,,,239,0,0,No,,0,,,,0,0,72,700,,OK,21550,245,0,0,,909,0,0,0,,0,,0,0,0,0,437,366,123,,,,,0,,1501,0,1501,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,536,,0,3,125,41.00%,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cust-acct-mgmt-papi&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-bill-sql-sapi,cust-bill-sql-sapi,master,6/22/2023,0,4,328,0,1,5,1,1,1.60%,2332,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4887,66,mule=4887,0,,,53,0,0,No,,0,,,,3,0,26,160,,OK,7381,124,0,0,,,0,0,0,,0,,0,0,0,0,105,82,23,,,,,0,,332,0,332,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,26,,,0,7,11,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-bill-sql-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-cris-sapi,cust-payment-cris-sapi,master,5/26/2023,0,3,164,0,1,5,1,1,1.50%,1095,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2445,24,mule=2445,0,,,16,0,0,No,,0,,,,2,0,14,72,,OK,4517,90,0,0,,,0,0,0,,0,,0,0,0,0,66,52,20,,,,,0,,167,0,167,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,657,11,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-cris-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-css-sapi,cust-payment-css-sapi,master,6/2/2023,0,4,427,2,1,4,1,5,1.70%,3133,,0.00%,0,,,,,,,,,,,,,6315,62,mule=6315,0,,,69,,,No,,0,,,,0,0,35,172,,OK,10938,151,0,0,,,,,0,,0,,0,,0,0,159,126,15,,,,,0,,431,0,431,0,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,0,,Yes,0,,,0,,31,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-css-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-mgmt-papi,cust-payment-mgmt-papi,master,6/12/2023,0,5,1186,0,1,5,1,1,2.30%,8765,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12732,200,mule=12732,0,,,199,0,0,No,,0,,,,2,0,63,509,,OK,16337,192,0,0,,,0,0,0,,0,,0,0,0,0,347,283,28,,,,,0,,1191,0,1191,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,3,134,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-mgmt-papi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-mgmt-papi.,cust-payment-mgmt-papi,master,6/1/2023,0,16,1173,2,1,4,1,5,2.30%,8713,,0.00%,0,,,,,,,,,,,,,12732,200,mule=12732,0,,,199,,,No,,0,,,,0,0,63,509,,OK,16337,192,0,0,,,,,0,,0,,0,,0,0,347,283,63,,,,,0,,1189,0,1189,0,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,0,,Yes,0,,,0,,134,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-payment-mgmt-papi.&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-utilities-css-sapi,cust-utilities-css-sapi,master,6/7/2023,0,1,62,2,1,4,1,5,0.80%,448,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1941,9,mule=1941,0,,,11,0,0,No,,0,,,,0,0,6,27,,OK,5132,60,0,0,,,0,0,0,,0,,0,0,0,0,21,14,3,,,,,0,,63,0,63,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,1,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-utilities-css-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-utilities-mgmt-papi,cust-utilities-mgmt-papi,master,6/8/2023,0,1,72,2,1,4,1,5,0.70%,519,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2355,13,mule=2355,0,,,13,0,0,No,,0,,,,0,0,6,32,,OK,3672,92,0,0,,,0,0,0,,0,,0,0,0,0,24,17,3,,,,,0,,73,0,73,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,7,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-utilities-mgmt-papi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:customers-papi,customers-papi,develop,2/7/2023,192,139,51379,3,3,4,2,5,9.10%,162321,,0.00%,0,,,,,,,,,,,,,59630,48,api=5258;mule=54372,0,,,424,,,No,,0,,,,0,0,21,105,,OK,61440,207,0,0,,,,,0,,0,,0,,0,0,51167,62,2062,,,,,0,,51710,0,51710,13,0,,,,0,,,NA,72876,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,2880,,Yes,0,,,0,,14,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:customers-papi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:customers-proxy,customers-proxy,develop,4/28/2023,241,89,701,2,3,4,1,5,3.10%,7688,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,8220,3,api=5426;mule=2794,0,,,388,0,0,No,,0,,,,0,0,4,15,,OK,8362,175,0,0,,,0,0,0,,0,,0,0,0,0,624,6,1311,,,,,0,,1031,0,1031,38,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,3615,,Yes,0,,,0,4,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:customers-proxy&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:da-customers-papi,da-customers-papi,master,5/23/2023,238,1,296,2,3,4,1,5,0.50%,1923,,7.80%,0,,,,,,,,,,,,,13701,43,css=7190;mule=4289;web=2222,0,,,180,,,No,,0,,6,22,0,0,26,144,0.00%,OK,18108,284,0,0,,,,,21,,0,,0,,0,0,191,78,3,,,,,0,,535,0,535,0,74,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,301,,Yes,0,,,0,,20,,,1417,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:da-customers-papi&branch=master
,,dam-backend,dam-backend,master,6/14/2023,0,0,177,0,1,1,1,1,0.10%,452,88.40%,3.10%,,0,0,177,0,1,1,1,1,0.10%,88.20%,1.30%,,14429,0,cs=14429,0,1449,,124,504,0,,,0,363,68,1807,0,0,0,33,0.50%,OK,19846,410,0,0,0,8547,4,78,17,887,0,,0,0,0,0,4,0,0,47805,80,,0,0,,177,0,177,0,22,954,,177,0,,508,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""88.23126924392747"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""1.393125426815388"",""level"":""OK""}],""ignoredConditions"":false}",88.40%,8265,0,0,,0,16,0,,612,360,84.50%,0,,,0,969,,0,43930,16,88.70%,2734,612,0,22,124,452,33,0,,84.30%,https://sonarqube-us.nationalgrid.com/dashboard?id=dam-backend&branch=master
,,dam-frontend,dam-frontend,main,6/12/2023,0,0,39,0,1,1,1,1,0.10%,347,0.00%,12.10%,,0,0,38,0,1,1,1,1,0.00%,0.00%,13.30%,,16368,0,css=28;ts=16340,0,1521,,28,0,0,,,0,0,83,1845,0,0,0,0,0.50%,OK,19247,199,0,0,,4489,3,0,20,,0,,0,0,0,0,3,0,0,,,,,0,,39,0,39,0,135,3821,,38,1,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",0.00%,3821,0,0,,0,7,0,,2173,337,,0,,,0,4489,,0,16237,8,0.00%,4510,2320,0,130,28,340,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=dam-frontend&branch=main
,,datapipelinecore,datapipelinecore,master,6/23/2023,0,0,15,3,1,1,1,5,0.30%,67,47.90%,0.00%,0,0,0,9,0,1,1,1,1,1.70%,6.80%,0.00%,,652,0,py=652,0,55,,4,0,0,,,0,0,30,90,0,0,0,0,4.40%,ERROR,884,13,0,0,,447,4,0,0,,0,,0,0,0,0,8,0,0,,,,,0,,15,0,15,0,0,54,,9,0,,,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""6.896551724137931"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",6.80%,58,0,0,,0,3,0,,0,62,,0,,,0,233,,0,138,3,47.90%,441,0,0,0,2,50,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=datapipelinecore&branch=master
,,00d770000004eteeay,Developer,master,3/28/2023,753,1049,9239,98,5,4,1,5,2.80%,122867,,13.80%,0,,,,,,,,,,,,,144003,0,sf=136587;vf=7416,0,5842,,6997,,,,,0,1291,30391,28469,3,0,0,36,17.40%,OK,231150,2868,0,0,,,,,221,,0,,0,,0,0,3371,0,28470,,,,,0,,11041,0,11041,0,2246,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,14031,,,0,,,0,,634,,201133,31895,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=00d770000004eteeay&branch=master
,,devportal,devportal,develop,6/26/2023,0,0,55,0,1,1,1,1,0.30%,330,0.00%,1.60%,,0,0,6,0,1,1,1,1,1.10%,0.00%,0.00%,,3559,0,ts=3559,0,172,,12,0,0,,,0,1,273,272,0,0,0,2,7.10%,ERROR,5507,82,0,0,,515,2,0,3,,0,,0,0,0,0,41,0,0,,,,,0,,55,0,55,0,5,21,,6,0,,,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0.00%,21,0,0,,0,0,0,,0,101,,0,,,0,515,,0,611,0,0.00%,519,86,0,0,3,31,1,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=devportal&branch=develop
,,devportal,devportal,main,6/20/2023,0,0,52,0,1,1,1,1,0.30%,305,0.00%,1.60%,,0,0,0,0,1,1,1,1,0.00%,,,,3532,0,ts=3532,0,173,,9,0,0,,,0,1,267,268,0,0,0,2,7.00%,OK,5489,79,0,0,,504,0,0,3,,0,,0,0,0,0,41,0,0,,,,,0,,52,0,52,0,5,0,,0,0,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,99,,0,,,0,504,,0,0,0,0.00%,508,86,0,0,0,0,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=devportal&branch=main
,,56c14f77-79ed-4de3-8313-d542ea9f232b:doublepole-sapi,doublepole-sapi,develop,6/7/2023,0,4,63,0,1,3,1,1,0.90%,441,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1632,9,mule=1578;xml=54,0,,,16,0,0,No,,0,,0,,0,0,3,33,0.00%,OK,2104,43,7,0,,,0,0,0,,0,,0,0,0,0,18,15,24,,,,,0,,67,0,67,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,,,0,,No,0,,,0,3,0,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:doublepole-sapi&branch=develop
