# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,URL:31
sample-ui-components-library,sample-ui-components-library,main,2/1/2023,0,0,52,0,1,1,1,1,0.30%,490,37.40%,14.30%,,0,0,0,0,1,1,1,1,0.00%,,,,4708,https://sonarqube-us.nationalgrid.com/dashboard?id=sample-ui-components-library&branch=main
sample-ui-components-library,sample-ui-components-library,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=sample-ui-components-library&branch=master
sample-ui-components-library,sample-ui-components-library,release/1.0.1,2/1/2023,0,0,52,0,1,1,1,1,0.30%,490,37.40%,14.30%,,0,0,0,0,1,1,1,1,0.00%,,,,4708,https://sonarqube-us.nationalgrid.com/dashboard?id=sample-ui-components-library&branch=release/1.0.1
sample-ui-components-library,sample-ui-components-library,release/1.0.3,2/1/2023,0,0,52,0,1,1,1,1,0.30%,490,37.40%,14.30%,,,,,,,,,,,,,,4708,https://sonarqube-us.nationalgrid.com/dashboard?id=sample-ui-components-library&branch=release/1.0.3
sample-ui-components-library,sample-ui-components-library,release/1.0.4,2/1/2023,0,0,52,0,1,1,1,1,0.30%,490,37.40%,14.30%,,0,0,0,0,1,1,1,1,0.00%,,,,4708,https://sonarqube-us.nationalgrid.com/dashboard?id=sample-ui-components-library&branch=release/1.0.4
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-financials-sapi,sap-financials-sapi,develop,4/28/2023,33,6,547,4,3,4,1,5,1.40%,2613,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6327,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-financials-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-financials-sapi,sap-financials-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-financials-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-items-sapi,sap-items-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-items-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-pipo-sapi,sap-pipo-sapi,develop,5/2/2023,295,1,235,7,3,4,1,5,0.10%,2330,,0.00%,0,102,0,42,2,3,1,1,5,0.00%,,0.00%,0,58333,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-pipo-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-pipo-sapi,sap-pipo-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-pipo-sapi&branch=master
3af37cb5-9e60-4b30-b051-8361edf1d3ef:sap-pipo-sapi,sap-pipo-sapi,master,5/8/2023,153,1,193,5,3,4,1,5,0.70%,1700,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7743,https://sonarqube-us.nationalgrid.com/dashboard?id=3af37cb5-9e60-4b30-b051-8361edf1d3ef:sap-pipo-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-premiseassets-sapi,sap-premiseassets-sapi,develop,11/11/2022,17,6,183,3,3,4,1,5,1.00%,1138,,0.00%,0,,,,,,,,,,,,,3920,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-premiseassets-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-premiseassets-sapi,sap-premiseassets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-premiseassets-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-timeinfo-sapi,sap-timeinfo-sapi,develop,5/4/2023,36,13,305,4,3,4,1,5,1.60%,2106,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4451,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-timeinfo-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-timeinfo-sapi,sap-timeinfo-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-timeinfo-sapi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sap-timeinfo-sap,sap-timeinfo-sapi,master,5/4/2023,36,13,305,4,3,4,1,5,1.60%,2106,,0.00%,0,,,,,,,,,,,,,4451,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sap-timeinfo-sap&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-workorders-sapi,sap-workorders-sapi,develop,4/28/2023,32,10,326,3,3,4,1,5,1.50%,2117,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4765,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-workorders-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sap-workorders-sapi,sap-workorders-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sap-workorders-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sbus-events-app,sbus-events-app,master,12/26/2022,0,1,56,0,1,5,1,1,0.70%,393,,0.00%,,0,0,7,0,1,1,1,1,0.00%,,0.00%,,1774,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sbus-events-app&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sbus-events-app,sbus-events-app,develop,4/28/2023,0,0,56,1,1,1,1,5,0.70%,393,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1775,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sbus-events-app&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sbus-events-app,sbus-events-app,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sbus-events-app&branch=master
93bea448-1195-4081-8f7f-e21a7de64982:sbus-events-app,sbus-events-app,master,2/27/2023,0,0,56,1,1,1,1,5,0.70%,393,,0.00%,0,,,,,,,,,,,,,1775,https://sonarqube-us.nationalgrid.com/dashboard?id=93bea448-1195-4081-8f7f-e21a7de64982:sbus-events-app&branch=master
scm_NGG,scm_NGG,feature/P1S1,4/6/2023,194,166,2350,38,3,4,1,5,1.80%,27371,,7.30%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,49488,https://sonarqube-us.nationalgrid.com/dashboard?id=scm_NGG&branch=feature/P1S1
scm_NGG,scm_NGG,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=scm_NGG&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sendgrid-notifications-sapi,sendgrid-notifications-sapi,develop,4/28/2023,23,3,51,3,3,4,1,5,0.30%,413,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4103,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sendgrid-notifications-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sendgrid-notifications-sapi,sendgrid-notifications-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sendgrid-notifications-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sendgrid-notifications-sapi,sendgrid-notifications-sapi,master,5/30/2023,0,1,40,2,1,4,1,5,0.50%,248,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1635,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sendgrid-notifications-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:service-cloud-sapi,service-cloud-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:service-cloud-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-external-proxy,serviceorders-external-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-external-proxy&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-papi,serviceorders-papi,develop,4/28/2023,373,303,1637,3,3,4,2,5,7.60%,18842,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,8299,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-papi,serviceorders-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:serviceorders-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:services-papi,services-papi,develop,4/28/2023,29,23,113,4,3,4,1,5,1.30%,1407,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3478,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:services-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:services-papi,services-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:services-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-billacc-roleid-mc-sapi,sf-billacc-roleid-mc-sapi,develop,4/28/2023,21,5,201,2,3,4,1,5,1.10%,1885,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5594,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-billacc-roleid-mc-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-billacc-roleid-mc-sapi,sf-billacc-roleid-mc-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-billacc-roleid-mc-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-billacc-roleid-mc-sapi,sf-billacc-roleid-mc-sapi,master,6/5/2023,0,2,167,1,1,4,1,5,1.70%,1375,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2736,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-billacc-roleid-mc-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-datasync-updates-udm-sapi,sf-datasync-updates-udm-sapi,develop,4/28/2023,26,5,207,2,3,4,1,5,1.00%,1807,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,6009,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-datasync-updates-udm-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-datasync-updates-udm-sapi,sf-datasync-updates-udm-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-datasync-updates-udm-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-datasync-updates-udm-sapi,sf-datasync-updates-udm-sapi,master,5/26/2023,0,2,167,1,1,4,1,5,1.40%,1207,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2953,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-datasync-updates-udm-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-events-app,sf-events-app,master,5/26/2023,0,5,503,1,1,5,1,5,2.40%,3441,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4815,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sf-events-app&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-events-app,sf-events-app,develop,5/26/2023,0,4,503,2,1,3,1,5,2.40%,3441,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4815,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-events-app&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sf-events-app,sf-events-app,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sf-events-app&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:sfdc-customer-eapi,sfdc-customer-eapi,master,1/9/2023,2,3,27,1,3,5,1,5,0.50%,242,,0.00%,0,0,0,9,0,1,1,1,1,0.00%,,0.00%,,1583,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:sfdc-customer-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sfdc-customer-eapi,sfdc-customer-eapi,develop,4/28/2023,8,1,21,3,3,4,1,5,0.30%,152,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1583,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sfdc-customer-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sfdc-customer-eapi,sfdc-customer-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sfdc-customer-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:snow-tickets-sapi,snow-tickets-sapi,develop,4/28/2023,158,101,690,3,3,4,1,5,3.60%,8400,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7751,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snow-tickets-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:snow-tickets-sapi,snow-tickets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snow-tickets-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:snow-userdata-sapi,snow-userdata-sapi,develop,4/28/2023,20,5,152,4,3,4,1,5,1.40%,1349,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3143,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snow-userdata-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:snow-userdata-sapi,snow-userdata-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snow-userdata-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:snowflake-toms-sapi,snowflake-toms-sapi,develop,4/28/2023,89,1,511,4,3,4,1,5,2.20%,4844,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7454,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snowflake-toms-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:snowflake-toms-sapi,snowflake-toms-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:snowflake-toms-sapi&branch=master
6d006d9e-f49c-4289-997d-55365c7a6185:snowflake-toms-sapi,snowflake-toms-sapi,master,4/13/2023,88,1,511,0,3,4,1,1,2.20%,4844,,0.00%,100,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7454,https://sonarqube-us.nationalgrid.com/dashboard?id=6d006d9e-f49c-4289-997d-55365c7a6185:snowflake-toms-sapi&branch=master
snowflake-toms-sapi,snowflake-toms-sapi,master,3/27/2023,194,1,597,4,3,4,1,5,0.00%,4762,,4.30%,0,,,,,,,,,,,,,14427,https://sonarqube-us.nationalgrid.com/dashboard?id=snowflake-toms-sapi&branch=master
SonarAnalyzer:API_testing,SonarAnalyzer:API_testing,master,2/28/2023,0,0,0,0,1,1,1,1,0.00%,0,,0.00%,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=SonarAnalyzer:API_testing&branch=master
SonarAnalyzer:ng_cleanenergy_automation_framework,SonarAnalyzer:ng_cleanenergy_automation_framework,master,2/27/2023,36,0,470,59,5,1,1,5,4.40%,4169,0.00%,1.50%,0,,,,,,,,,,,,,3144,https://sonarqube-us.nationalgrid.com/dashboard?id=SonarAnalyzer:ng_cleanenergy_automation_framework&branch=master
SonarAnalyzer:ng_core_automation_framework,SonarAnalyzer:ng_core_automation_framework,master,5/16/2023,7,0,64,4,5,1,1,5,0.70%,647,0.00%,1.60%,0,4,0,37,3,5,1,1,5,1.30%,0.00%,4.60%,0,3102,https://sonarqube-us.nationalgrid.com/dashboard?id=SonarAnalyzer:ng_core_automation_framework&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-eapi,sop-eapi,develop,4/28/2023,33,15,374,3,3,4,1,5,2.00%,2409,0.00%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4086,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-eapi,sop-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-external-proxy,sop-external-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-external-proxy&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-papi,sop-papi,develop,4/28/2023,27,15,416,3,3,4,1,5,2.10%,2512,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4030,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-papi,sop-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-sapi,sop-sapi,develop,4/28/2023,27,15,435,2,3,4,1,5,2.10%,2447,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3863,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:sop-sapi,sop-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sop-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:storms-workorders-sapi,storms-workorders-sapi,develop,5/2/2023,68,15,324,3,3,4,1,5,1.20%,2054,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5518,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:storms-workorders-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:storms-workorders-sapi,storms-workorders-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:storms-workorders-sapi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:storms-workorders-sapi,storms-workorders-sapi,master,5/2/2023,23,17,369,1,3,5,1,5,1.60%,2729,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5518,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:storms-workorders-sapi&branch=master
com.mycompany:sts-tickets-eapi,sts-tickets-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:sts-tickets-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:sts-tickets-eapi,sts-tickets-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:sts-tickets-eapi&branch=master
com.mycompany:sync-anypoint-user-roles,sync-anypoint-user-roles,develop,11/11/2022,0,4,128,3,1,3,1,5,4.60%,997,,0.00%,0,,,,,,,,,,,,,730,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:sync-anypoint-user-roles&branch=develop
com.mycompany:sync-anypoint-user-roles,sync-anypoint-user-roles,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:sync-anypoint-user-roles&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:tangoe-userdata-sapi,tangoe-userdata-sapi,develop,4/28/2023,16,1,70,2,3,4,1,5,0.70%,667,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3049,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:tangoe-userdata-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:tangoe-userdata-sapi,tangoe-userdata-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:tangoe-userdata-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-da-customers-papi,test-da-customers-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-da-customers-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:test-da-customers-papi,test-da-customers-papi,develop,11/15/2022,216,123,324,2,3,4,1,5,0.90%,2979,,0.00%,0,,,,,,,,,,,,,10880,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:test-da-customers-papi&branch=develop
0b71ec1d-a9ef-423b-a599-66c396fc16ba:test-da-customers-papi,test-da-customers-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:test-da-customers-papi&branch=master
com.mycompany:test-munit,test-munit,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:test-munit&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade,test-new-release-upgrade,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade-1,test-new-release-upgrade-1,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade-1&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade-2,test-new-release-upgrade-2,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-new-release-upgrade-2&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-new-release-upgrade-2,test-new-release-upgrade-2,master,12/16/2022,0,2,295,0,1,5,1,1,2.20%,1175,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1763,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-new-release-upgrade-2&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-repo-doc,test-repo-doc,develop,12/12/2022,9,1,294,2,3,4,1,5,0.00%,1374,,0.00%,0,0,0,1,0,1,1,1,1,0.00%,,0.00%,,418078,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-repo-doc&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:test-repo-doc,test-repo-doc,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-repo-doc&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:test-runtime-pipeline,test-runtime-pipeline,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:test-runtime-pipeline&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:tickets-papi,tickets-papi,develop,4/28/2023,218,175,792,4,3,3,2,5,5.50%,11061,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6732,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:tickets-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:tickets-papi,tickets-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:tickets-papi&branch=master
