# Project Key:1,Project Name:2,Last Analysis:3,bugs:4,vulnerabilities:5,code_smells:6,security_hotspots:7,reliability_rating:8,security_rating:9,sqale_rating:10,security_review_rating:11,sqale_debt_ratio:12,sqale_index:13,coverage:14,duplicated_lines_density:15,security_hotspots_reviewed:16,new_bugs:17,new_vulnerabilities:18,new_code_smells:19,new_security_hotspots:20,new_reliability_rating:21,new_security_rating:22,new_maintainability_rating:23,new_security_review_rating:24,new_sqale_debt_ratio:25,new_coverage:26,new_duplicated_lines_density:27,new_security_hotspots_reviewed:28,ncloc:29,test_success_density:30,business_value:31,critical_violations:32,generated_lines:33,uncovered_lines:34,lines_to_cover:35,iz_component_batch:36,new_major_violations:37,new_lines:38,new_branch_coverage:39,iz_scripting_components:40,false_positive_issues:41,new_blocker_violations:42,new_security_remediation_effort:43,duplications_data:44,minor_violations:45,reliability_remediation_effort:46,generated_ncloc:47,line_coverage:48,conditions_to_cover:49,iz_mule_version:50,files:51,new_critical_violations:52,open_issues:53,comment_lines_density:54,statements:55,iz_warn_loggers:56,confirmed_issues:57,ncloc_language_distribution:58,wont_fix_issues:59,iz_client:60,new_technical_debt:61,directories:62,iz_component_file:63,duplicated_blocks:64,skipped_tests:65,new_violations:66,tests:67,quality_gate_details:68,new_uncovered_lines:69,iz_component_loggers:70,iz_api_no_of_apis:71,iz_debug_loggers:72,iz_component_ftp:73,new_info_violations:74,new_duplicated_blocks:75,test_failures:76,security_remediation_effort:77,new_uncovered_conditions:78,blocker_violations:79,iz_business_group:80,iz_error_loggers:81,new_duplicated_lines:82,releasability_rating:83,iz_component_database:84,violations:85,iz_global_exception_conf:86,major_violations:87,duplicated_lines:88,iz_component_ws:89,iz_listener_http:90,iz_component_flows:91,team_size:92,comment_lines:93,burned_budget:94,test_execution_time:95,new_line_coverage:96,info_violations:97,new_lines_to_cover:98,test_errors:99,alert_status:100,iz_info_loggers:101,effort_to_reach_maintainability_rating_a:102,functions:103,new_reliability_remediation_effort:104,iz_component_dw:105,duplicated_files:106,classes:107,cognitive_complexity:108,projects:109,lines:110,reopened_issues:111,complexity:112,new_minor_violations:113,iz_component_vm:114,iz_listener_https:115,uncovered_conditions:116,iz_muit_exists:117,new_conditions_to_cover:118,iz_trace_loggers:119,branch_coverage:120,URL:121
6d006d9e-f49c-4289-997d-55365c7a6185:experian-net-connect-eapi,experian-net-connect-eapi,2023-03-02,27,7,76,3,3,4,1,5,0.7%,830,,0.0%,0.0,0,0,0,0,1,1,1,1,0.0%,,0.0%,,3803,,,4,,,,0,0,4,,0,0,0,0,,43,405,,,,4.x,89,0,110,,,0,0,api=2431;mule=1372,0,,0,,0,0,,0,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,8,2,0,0,0,0,,64,0,0,NA,0,0,,0,110,No,43,0,0,2,6,,,,,,20,0,,OK,2,0,,0,3,0,,,,3818,0,,0,0,0,,No,0,0,
6d006d9e-f49c-4289-997d-55365c7a6185:experian-netconnect-sapi,experian-netconnect-sapi,2023-08-12,120,8,479,31,3,4,1,5,1.0%,3262,,0.0%,0.0,0,0,16,5,1,1,1,5,0.0%,,0.0%,0.0,11400,,,6,,,,0,0,59,,0,0,0,0,,384,1800,,,,4.x,312,0,607,,,0,0,api=11354;mule=46,0,,48,,0,0,,16,,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""new_security_hotspots_reviewed"",""op"":""LT"",""period"":1,""error"":""100"",""actual"":""0.0"",""level"":""ERROR""}],""ignoredConditions"":false}",0,36,11,0,0,0,0,,97,0,0,NA,0,0,,0,607,No,145,0,0,2,10,,,,,,72,0,,ERROR,2,0,,0,14,0,,,,13685,0,,16,0,0,,No,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:experian-netconnect-sapi,experian-netconnect-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:experian-reset-sapi,experian-reset-sapi,2023-04-06,13,4,447,2,3,4,1,5,1.7%,2593,,0.0%,0.0,,,,,,,,,,,,,5124,,,5,,,,0,,,,0,0,,,,260,195,,,,4.x,95,,464,,,0,0,api=2207;mule=2917,0,,,,0,0,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,24,0,2,0,,,,48,,0,NA,0,,,0,464,No,61,0,0,2,10,,,,,,138,,,OK,3,0,,,39,0,,,,5465,0,,,0,0,,Yes,,0,
6d006d9e-f49c-4289-997d-55365c7a6185:fcc-licenses-sapi,fcc-licenses-sapi,2023-01-19,7,2,110,1,3,2,1,5,0.7%,1144,,0.0%,0.0,0,0,0,0,1,1,1,1,0.0%,,0.0%,,5335,,,0,,,,0,0,32,,0,0,0,0,,52,105,,,,4.x,76,0,117,,,0,0,api=1043;mule=4292,0,,0,,0,0,,0,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,17,1,0,0,0,0,,17,0,0,NA,0,0,,0,119,No,38,0,0,2,5,,,,,,29,0,,OK,0,0,,0,6,0,,,,7945,2,,0,0,0,,Yes,0,0,
FDRO_ANALYTICS_Data_Pipeline,FDRO_ANALYTICS_Data_Pipeline,2023-09-01,0,0,2,0,1,1,1,1,1.8%,10,0.0%,0.0%,,0,0,1,0,1,1,1,1,0.0%,0.0%,0.0%,,19,,,0,,9,9,0,1,278,,0,0,0,0,,1,0,,0.0%,,,10,0,2,0.0%,9,0,0,py=19,0,,5,,0,0,,1,,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",9,0,0,0,0,0,0,,0,0,0,,0,0,,0,2,,1,0,0,0,0,,0,,,0.0%,0,9,,ERROR,0,0,1,0,0,0,0,0,,382,0,1,0,0,0,,,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:file-transfer-sftp-sapi,file-transfer-sftp-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:files-dxc-sapi,files-dxc-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:financials-papi,financials-papi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:financials-sap-eapi,financials-sap-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:fiserv-ebills-eapi,fiserv-ebills-eapi,2023-01-30,7,47,270,3,3,5,1,5,2.2%,3092,0.0%,0.0%,0.0,0,0,0,0,1,1,1,1,0.0%,,0.0%,,4720,,,10,,50,50,0,0,37,,0,0,0,0,,191,105,,0.0%,,4.x,107,0,324,0.5%,45,0,0,api=2304;java=78;mule=2338,0,,0,,0,0,,0,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,30,0,0,0,0,0,,668,0,3,NA,0,0,,0,324,No,86,0,0,2,7,,22,,,,34,0,,OK,0,0,5,0,18,0,2,4,,5310,0,6,0,0,0,,Yes,0,0,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:fiserv-ebills-proxy,fiserv-ebills-proxy,2023-01-30,0,4,71,0,1,5,1,1,0.7%,482,,0.0%,,0,0,4,0,1,1,1,1,0.0%,,0.0%,,2349,,,5,,,,0,3,96,,0,0,0,0,,30,0,,,,4.x,61,0,75,2.3%,,0,0,mule=1855;xml=494,0,,48,,0,0,,4,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,24,0,0,0,1,0,,23,0,3,NA,0,0,,0,75,No,9,0,0,2,5,,55,,,,28,0,,OK,0,0,,0,17,0,,,,3474,0,,0,0,0,,Yes,0,0,
CICD_test,functionaltesting,2023-08-04,2,0,0,0,3,1,1,1,0.0%,0,,0.0%,,0,0,0,0,1,1,1,1,0.0%,,0.0%,,974,,,0,,,,0,0,268,,0,0,0,0,,0,0,,,,,7,0,2,0.6%,,0,0,web=974,0,,0,,0,0,,0,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,0,0,0,0,0,0,,0,0,0,,0,0,,0,2,,2,0,0,0,0,,6,,,,0,0,,OK,0,0,,0,0,0,,,,1210,0,1,0,0,0,,,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:ga-ami-sapi,ga-ami-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ga-ami-sapi,ga-ami-sapi,2023-08-09,87,14,814,9,3,4,1,5,4.1%,8710,0.0%,0.0%,0.0,,,,,,,,,,,,,7134,,,13,,28,28,1,,,,0,0,,,,351,1305,,0.0%,,4.x,918,,915,0.0%,26,0,0,api=6864;java=50;mule=220,0,,,,0,2,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,97,12,0,0,,,,154,,0,NA,0,,,0,915,No,357,40,0,2,49,,0,,,,194,,,OK,0,0,4,,75,2,2,2,,1834872,0,4,,0,0,,Yes,,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbc-communication-eapi,gbc-communication-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-cloud-external-systems-healthcheck,gbe-cloud-external-systems-healthcheck,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-customers-eapi,gbe-customers-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:gbe-customers-eapi,gbe-customers-eapi,2023-06-27,186,37,600,2,4,4,1,5,1.4%,5310,,0.0%,0.0,,,,,,,,,,,,,12735,,,36,,,,0,,,,0,0,,,,332,2790,,,,4.x,318,,823,,,0,0,api=6314;mule=6421,0,,,,0,0,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,125,28,0,0,,,,543,,0,NA,0,,,0,823,No,255,0,0,2,40,,,,,,200,,,OK,0,0,,,52,0,,,,14082,0,,,0,0,,Yes,,0,
gbe-dms-web,gbe-dms-web,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gbe-platform,gbe-platform,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-router-api,gbe-router-api,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:gbe-router-api,gbe-router-api,2023-06-15,67,5,202,9,3,4,1,5,0.3%,1730,,0.0%,0.0,67,3,94,6,3,3,1,5,0.0%,,0.0%,0.0,17715,,,4,,,,0,70,10487,,0,0,0,45,,178,1005,,,,4.x,324,0,274,,,0,0,api=16148;mule=1567,0,,1260,,0,0,,164,,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""new_security_hotspots_reviewed"",""op"":""LT"",""period"":1,""error"":""100"",""actual"":""0.0"",""level"":""ERROR""}],""ignoredConditions"":false}",0,5,6,0,0,3,0,,51,0,0,NA,0,0,,0,274,No,75,0,0,2,5,,,,,,17,0,,ERROR,0,0,,1005,6,0,,,,17931,0,,91,0,0,,No,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-rtf-ext-sys-healthcheck,gbe-rtf-ext-sys-healthcheck,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:gbe-rtf-ext-sys-healthcheck,gbe-rtf-ext-sys-healthcheck,2023-07-11,7,1,736,3,3,4,1,5,3.4%,2752,,0.0%,0.0,,,,,,,,,,,,,2722,,,6,,,,0,,,,0,0,,,,668,105,,,,4.x,48,,744,0.0%,0,0,0,api=1208;mule=1512;plsql=2,0,,,,0,0,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,13,1,0,0,,,,3,,0,NA,0,,,6,744,No,31,0,1,2,7,,0,,,,39,,,OK,0,0,0,,16,0,,,,2949,0,0,,0,0,,No,,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-rtf-external-systems-healthcheck,gbe-rtf-external-systems-healthcheck,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-salesforce-proxy,gbe-salesforce-proxy,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-salesforce-proxy-oauth,gbe-salesforce-proxy-oauth,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-sf-customers-eapi,gbe-sf-customers-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gbe-sf-serviceorders-eapi,gbe-sf-serviceorders-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDAN_Data_Pipeline,GDAN_Data_Pipeline,2023-08-28,0,0,54,0,1,1,1,1,0.3%,273,0.0%,0.3%,,0,0,53,0,1,1,1,1,0.2%,,0.2%,,3121,,,52,,10,10,0,1,420751,,0,0,0,0,,1,0,,0.0%,,,57,52,54,0.2%,10,0,0,plsql=3101;py=20,0,,268,,0,77,,53,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.2611996168755392"",""level"":""OK""}],""ignoredConditions"":false}",0,0,0,0,0,0,77,,0,0,0,,0,1099,,0,54,,1,1099,0,0,0,,6,,,,0,0,,OK,0,0,1,0,0,13,0,0,,420855,0,1,0,0,0,,,0,0,
GDM_Data_Pipeline,GDM_Data_Pipeline,2023-09-05,0,0,0,0,1,1,1,1,0.0%,0,0.0%,0.0%,,0,0,0,0,1,1,1,1,0.0%,0.0%,0.0%,,2,,,0,,2,2,0,0,108953,,0,0,0,0,,0,0,,0.0%,,,14,0,0,0.0%,2,0,0,py=2,0,,0,,0,0,,0,,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",2,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,,0,,,0.0%,0,2,,ERROR,0,0,0,0,0,0,0,0,,109127,0,0,0,0,0,,,0,0,
GDOPS_POC_Data_Pipeline,GDOPS_POC_Data_Pipeline,2023-09-05,0,0,9,1,1,1,1,5,0.2%,16,0.0%,0.0%,0.0,0,0,2,1,1,1,1,5,0.1%,0.0%,0.0%,0.0,241,,,0,,2,2,0,1,75,,0,0,0,0,,0,0,,0.0%,,,15,0,9,3.2%,2,0,0,py=2;shell=40;xml=91;yaml=108,0,,2,,0,0,,2,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",2,0,0,0,0,1,0,,0,0,0,,0,0,,0,9,,3,0,0,0,0,,8,,,0.0%,6,2,,OK,0,0,0,0,0,0,0,0,,288,0,0,0,0,0,,,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gf-accounts-eapi,gf-accounts-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gf-nbi-workorders-eapi,gf-nbi-workorders-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:gf-workorders-eapi,gf-workorders-eapi,2023-04-28,15,27,345,2,3,5,1,5,2.0%,2672,,0.0%,0.0,0,0,0,0,1,1,1,1,0.0%,,0.0%,,4493,,,7,,,,0,0,1,,0,0,0,0,,292,225,,,,4.x,82,0,387,,,0,0,api=2403;mule=2090,0,,0,,0,0,,0,,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,30,3,0,0,0,0,,357,0,3,NA,0,0,,0,387,No,68,0,0,2,8,,,,,,17,0,,OK,0,0,,0,6,0,,,,4933,0,,0,0,0,,Yes,0,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gf-workorders-eapi,gf-workorders-eapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:gf-workorders-eapi,gf-workorders-eapi,2023-05-24,31,24,341,5,3,4,1,5,1.8%,2451,,0.0%,0.0,,,,,,,,,,,,,4511,,,7,,,,0,,,,0,0,,,,305,465,,,,4.x,82,,396,,,0,0,api=2420;mule=2091,0,,,,0,0,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,30,3,0,0,,,,337,,0,NA,0,,,0,396,No,67,0,0,2,8,,,,,,17,,,OK,0,0,,,6,0,,,,4951,0,,,0,0,,Yes,,0,
56c14f77-79ed-4de3-8313-d542ea9f232b:gf-workorders-sapi,gf-workorders-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mycompany:gis-network-validate-sapi,gis-network-validate-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:gis-premiseassets-sapi,gis-premiseassets-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56c14f77-79ed-4de3-8313-d542ea9f232b:git-files-cascade-app,git-files-cascade-app,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:git-files-cascade-app,git-files-cascade-app,2023-06-22,39,10,359,3,3,4,1,5,1.5%,2331,0.0%,0.0%,0.0,,,,,,,,,,,,,5159,,,17,,11,11,0,,,,0,0,,,,129,585,,0.0%,,4.x,85,,408,0.0%,11,0,0,api=1142;java=22;mule=3995,0,,,,0,0,,,,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,92,0,0,0,,,,39,,0,NA,0,,,17,408,No,72,0,0,2,11,,1,,,,190,,,OK,0,0,1,,52,0,1,4,,5934,0,5,,0,0,,Yes,,0,
com.mycompany:goanywhere-ami-sapi,goanywhere-ami-sapi,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
